Date,MaxTemperature,MaxTemperatureNormal,MaxTemperatureDeparture,MinTemperature,MinTemperatureNormal,MinTemperatureDeparture,AvgTemperature,AvgTemperatureNormal,AvgTemperatureDeparture,AtObsTemperature,Precipitation,PrecipitationNormal,PrecipitationDeparture,Snowfall,SnowfallNormal,SnowfallDeparture,SnowDepth,HDD,HDDNormal,HDDDeparture,CDD,CDDNormal,CDDDeparture,GDD
1986-12-15,58.0,64.0,-6.0,50.0,39.4,10.6,54.0,51.7,2.3,,0.12,0.09,0.03,0.0,0.0,0.0,0.0,11.0,13.5,-2.5,0.0,0.3,-0.3,4.0
1986-12-16,57.0,63.9,-6.9,52.0,39.3,12.7,54.5,51.6,2.9,,,0.08,-0.08,0.0,0.0,0.0,0.0,10.0,13.7,-3.7,0.0,0.2,-0.2,5.0
1986-12-17,60.0,63.7,-3.7,54.0,39.1,14.9,57.0,51.4,5.6,,0.03,0.09,-0.06,0.0,0.0,0.0,0.0,8.0,13.8,-5.8,0.0,0.2,-0.2,7.0
1986-12-18,59.0,63.5,-4.5,48.0,38.9,9.1,53.5,51.2,2.3,,0.51,0.08,0.43,0.0,0.0,0.0,0.0,11.0,14.0,-3.0,0.0,0.3,-0.3,4.0
1986-12-19,53.0,63.4,-10.4,43.0,38.7,4.3,48.0,51.0,-3.0,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,17.0,14.2,2.8,0.0,0.3,-0.3,0.0
1986-12-20,57.0,63.2,-6.2,39.0,38.6,0.4,48.0,50.9,-2.9,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,17.0,14.4,2.6,0.0,0.3,-0.3,0.0
1986-12-21,56.0,63.0,-7.0,50.0,38.4,11.6,53.0,50.7,2.3,,0.23,0.08,0.15,0.0,0.0,0.0,0.0,12.0,14.6,-2.6,0.0,0.3,-0.3,3.0
1986-12-22,50.0,62.9,-12.9,44.0,38.3,5.7,47.0,50.6,-3.6,,2.73,0.08,2.65,0.0,0.0,0.0,0.0,18.0,14.7,3.3,0.0,0.3,-0.3,0.0
1986-12-23,54.0,62.8,-8.8,43.0,38.2,4.8,48.5,50.5,-2.0,,,0.08,-0.08,0.0,0.0,0.0,0.0,16.0,14.9,1.1,0.0,0.3,-0.3,0.0
1986-12-24,62.0,62.6,-0.6,37.0,38.0,-1.0,49.5,50.3,-0.8,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.3,-0.3,0.0
1986-12-25,68.0,62.5,5.5,40.0,37.9,2.1,54.0,50.2,3.8,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,11.0,15.1,-4.1,0.0,0.3,-0.3,4.0
1986-12-26,62.0,62.4,-0.4,49.0,37.8,11.2,55.5,50.1,5.4,,0.05,0.08,-0.03,0.0,0.0,0.0,0.0,9.0,15.3,-6.3,0.0,0.4,-0.4,6.0
1986-12-27,61.0,62.3,-1.3,38.0,37.7,0.3,49.5,50.0,-0.5,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,15.0,15.4,-0.4,0.0,0.4,-0.4,0.0
1986-12-28,55.0,62.2,-7.2,41.0,37.6,3.4,48.0,49.9,-1.9,,0.01,0.08,-0.07,0.0,0.0,0.0,0.0,17.0,15.5,1.5,0.0,0.5,-0.5,0.0
1986-12-29,57.0,62.1,-5.1,44.0,37.5,6.5,50.5,49.8,0.7,,,0.08,-0.08,0.0,0.0,0.0,0.0,14.0,15.6,-1.6,0.0,0.5,-0.5,1.0
1986-12-30,60.0,62.1,-2.1,41.0,37.4,3.6,50.5,49.8,0.7,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,14.0,15.7,-1.7,0.0,0.5,-0.5,1.0
1986-12-31,63.0,62.0,1.0,34.0,37.4,-3.4,48.5,49.7,-1.2,,0.0,0.09,-0.09,0.0,0.1,-0.1,0.0,16.0,15.8,0.2,0.0,0.5,-0.5,0.0
1987-01-01,58.0,62.0,-4.0,42.0,37.3,4.7,50.0,49.6,0.4,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,15.0,15.8,-0.8,0.0,0.5,-0.5,0.0
1987-01-02,63.0,61.9,1.1,31.0,37.3,-6.3,47.0,49.6,-2.6,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,18.0,15.9,2.1,0.0,0.4,-0.4,0.0
1987-01-03,60.0,61.9,-1.9,50.0,37.2,12.8,55.0,49.5,5.5,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,10.0,15.9,-5.9,0.0,0.4,-0.4,5.0
1987-01-04,58.0,61.8,-3.8,37.0,37.2,-0.2,47.5,49.5,-2.0,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,17.0,15.9,1.1,0.0,0.4,-0.4,0.0
1987-01-05,61.0,61.8,-0.8,30.0,37.2,-7.2,45.5,49.5,-4.0,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,19.0,15.9,3.1,0.0,0.4,-0.4,0.0
1987-01-06,68.0,61.8,6.2,45.0,37.1,7.9,56.5,49.5,7.0,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,8.0,15.9,-7.9,0.0,0.4,-0.4,7.0
1987-01-07,66.0,61.8,4.2,55.0,37.1,17.9,60.5,49.5,11.0,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,4.0,15.9,-11.9,0.0,0.4,-0.4,11.0
1987-01-08,57.0,61.8,-4.8,51.0,37.1,13.9,54.0,49.5,4.5,,,0.1,-0.1,0.0,0.0,0.0,0.0,11.0,15.9,-4.9,0.0,0.4,-0.4,4.0
1987-01-09,61.0,61.9,-0.9,51.0,37.1,13.9,56.0,49.5,6.5,,0.07,0.09,-0.02,0.0,0.0,0.0,0.0,9.0,15.8,-6.8,0.0,0.3,-0.3,6.0
1987-01-10,55.0,61.9,-6.9,42.0,37.1,4.9,48.5,49.5,-1.0,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,16.0,15.8,0.2,0.0,0.3,-0.3,0.0
1987-01-11,52.0,61.9,-9.9,31.0,37.2,-6.2,41.5,49.5,-8.0,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,23.0,15.7,7.3,0.0,0.2,-0.2,0.0
1987-01-12,61.0,62.0,-1.0,36.0,37.2,-1.2,48.5,49.6,-1.1,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,16.0,15.6,0.4,0.0,0.2,-0.2,0.0
1987-01-13,56.0,62.0,-6.0,46.0,37.2,8.8,51.0,49.6,1.4,,,0.1,-0.1,0.0,0.0,0.0,0.0,14.0,15.5,-1.5,0.0,0.2,-0.2,1.0
1987-01-14,64.0,62.1,1.9,52.0,37.3,14.7,58.0,49.7,8.3,,,0.1,-0.1,0.0,0.0,0.0,0.0,7.0,15.5,-8.5,0.0,0.1,-0.1,8.0
1987-01-15,60.0,62.2,-2.2,44.0,37.3,6.7,52.0,49.7,2.3,,0.03,0.1,-0.07,0.0,0.0,0.0,0.0,13.0,15.4,-2.4,0.0,0.1,-0.1,2.0
1987-01-16,56.0,62.2,-6.2,49.0,37.4,11.6,52.5,49.8,2.7,,0.02,0.1,-0.08,0.0,0.0,0.0,0.0,12.0,15.3,-3.3,0.0,0.1,-0.1,3.0
1987-01-17,49.0,62.3,-13.3,39.0,37.5,1.5,44.0,49.9,-5.9,,0.88,0.09,0.79,0.0,0.0,0.0,0.0,21.0,15.3,5.7,0.0,0.1,-0.1,0.0
1987-01-18,44.0,62.4,-18.4,33.0,37.5,-4.5,38.5,50.0,-11.5,,0.01,0.1,-0.09,0.0,0.0,0.0,0.0,26.0,15.2,10.8,0.0,0.1,-0.1,0.0
1987-01-19,54.0,62.5,-8.5,29.0,37.6,-8.6,41.5,50.1,-8.6,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,23.0,15.1,7.9,0.0,0.1,-0.1,0.0
1987-01-20,50.0,62.6,-12.6,36.0,37.7,-1.7,43.0,50.2,-7.2,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,22.0,15.0,7.0,0.0,0.1,-0.1,0.0
1987-01-21,48.0,62.7,-14.7,38.0,37.8,0.2,43.0,50.3,-7.3,,0.03,0.1,-0.07,0.0,0.0,0.0,0.0,22.0,14.9,7.1,0.0,0.1,-0.1,0.0
1987-01-22,53.0,62.8,-9.8,37.0,37.9,-0.9,45.0,50.4,-5.4,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,20.0,14.8,5.2,0.0,0.1,-0.1,0.0
1987-01-23,60.0,62.9,-2.9,28.0,38.0,-10.0,44.0,50.5,-6.5,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,21.0,14.7,6.3,0.0,0.2,-0.2,0.0
1987-01-24,72.0,63.1,8.9,45.0,38.2,6.8,58.5,50.6,7.9,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,6.0,14.5,-8.5,0.0,0.2,-0.2,9.0
1987-01-25,71.0,63.2,7.8,38.0,38.3,-0.3,54.5,50.7,3.8,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,10.0,14.4,-4.4,0.0,0.2,-0.2,5.0
1987-01-26,69.0,63.3,5.7,36.0,38.4,-2.4,52.5,50.9,1.6,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,12.0,14.3,-2.3,0.0,0.2,-0.2,3.0
1987-01-27,74.0,63.5,10.5,37.0,38.6,-1.6,55.5,51.0,4.5,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,9.0,14.2,-5.2,0.0,0.2,-0.2,6.0
1987-01-28,76.0,63.6,12.4,43.0,38.7,4.3,59.5,51.1,8.4,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,5.0,14.1,-9.1,0.0,0.2,-0.2,10.0
1987-01-29,79.0,63.7,15.3,60.0,38.9,21.1,69.5,51.3,18.2,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,0.0,14.0,-14.0,5.0,0.3,4.7,20.0
1987-01-30,74.0,63.9,10.1,44.0,39.0,5.0,59.0,51.4,7.6,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,6.0,13.9,-7.9,0.0,0.3,-0.3,9.0
1987-01-31,67.0,64.0,3.0,40.0,39.2,0.8,53.5,51.6,1.9,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,11.0,13.8,-2.8,0.0,0.4,-0.4,4.0
1987-02-01,75.0,64.2,10.8,60.0,39.3,20.7,67.5,51.7,15.8,,0.02,0.07,-0.05,0.0,0.0,0.0,0.0,0.0,13.7,-13.7,3.0,0.4,2.6,18.0
1987-02-02,76.0,64.3,11.7,44.0,39.5,4.5,60.0,51.9,8.1,,0.0,0.06,-0.06,0.0,0.0,0.0,0.0,5.0,13.5,-8.5,0.0,0.4,-0.4,10.0
1987-02-03,74.0,64.5,9.5,44.0,39.7,4.3,59.0,52.1,6.9,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,6.0,13.4,-7.4,0.0,0.5,-0.5,9.0
1987-02-04,76.0,64.6,11.4,53.0,39.9,13.1,64.5,52.2,12.3,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,13.3,-13.3,0.0,0.5,-0.5,15.0
1987-02-05,71.0,64.8,6.2,57.0,40.0,17.0,64.0,52.4,11.6,,,0.07,-0.07,0.0,0.0,0.0,0.0,1.0,13.1,-12.1,0.0,0.5,-0.5,14.0
1987-02-06,59.0,64.9,-5.9,46.0,40.2,5.8,52.5,52.6,-0.1,,,0.07,-0.07,0.0,0.0,0.0,0.0,12.0,13.0,-1.0,0.0,0.5,-0.5,3.0
1987-02-07,68.0,65.1,2.9,44.0,40.4,3.6,56.0,52.8,3.2,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,9.0,12.8,-3.8,0.0,0.5,-0.5,6.0
1987-02-08,79.0,65.2,13.8,36.0,40.6,-4.6,57.5,52.9,4.6,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,7.0,12.6,-5.6,0.0,0.6,-0.6,8.0
1987-02-09,71.0,65.4,5.6,43.0,40.8,2.2,57.0,53.1,3.9,,0.0,0.06,-0.06,0.0,0.0,0.0,0.0,8.0,12.5,-4.5,0.0,0.6,-0.6,7.0
1987-02-10,71.0,65.6,5.4,40.0,41.0,-1.0,55.5,53.3,2.2,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,9.0,12.3,-3.3,0.0,0.6,-0.6,6.0
1987-02-11,75.0,65.7,9.3,57.0,41.2,15.8,66.0,53.5,12.5,,0.0,0.06,-0.06,0.0,0.0,0.0,0.0,0.0,12.2,-12.2,1.0,0.7,0.3,16.0
1987-02-12,76.0,65.9,10.1,54.0,41.5,12.5,65.0,53.7,11.3,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,12.0,-12.0,0.0,0.7,-0.7,15.0
1987-02-13,73.0,66.1,6.9,54.0,41.7,12.3,63.5,53.9,9.6,,0.0,0.06,-0.06,0.0,0.0,0.0,0.0,1.0,11.8,-10.8,0.0,0.7,-0.7,14.0
1987-02-14,70.0,66.2,3.8,55.0,41.9,13.1,62.5,54.1,8.4,,0.02,0.06,-0.04,0.0,0.1,-0.1,0.0,2.0,11.6,-9.6,0.0,0.6,-0.6,13.0
1987-02-15,68.0,66.4,1.6,54.0,42.1,11.9,61.0,54.3,6.7,,0.15,0.06,0.09,0.0,0.0,0.0,0.0,4.0,11.4,-7.4,0.0,0.6,-0.6,11.0
1987-02-16,57.0,66.6,-9.6,45.0,42.3,2.7,51.0,54.5,-3.5,,0.0,0.06,-0.06,0.0,0.0,0.0,0.0,14.0,11.2,2.8,0.0,0.6,-0.6,1.0
1987-02-17,54.0,66.8,-12.8,46.0,42.6,3.4,50.0,54.7,-4.7,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,15.0,11.0,4.0,0.0,0.6,-0.6,0.0
1987-02-18,57.0,66.9,-9.9,32.0,42.8,-10.8,44.5,54.9,-10.4,,0.0,0.06,-0.06,0.0,0.0,0.0,0.0,20.0,10.8,9.2,0.0,0.7,-0.7,0.0
1987-02-19,54.0,67.1,-13.1,45.0,43.0,2.0,49.5,55.1,-5.6,,0.47,0.06,0.41,0.0,0.0,0.0,0.0,15.0,10.6,4.4,0.0,0.7,-0.7,0.0
1987-02-20,49.0,67.3,-18.3,42.0,43.3,-1.3,45.5,55.3,-9.8,,0.28,0.06,0.22,0.0,0.0,0.0,0.0,19.0,10.5,8.5,0.0,0.8,-0.8,0.0
1987-02-21,51.0,67.5,-16.5,43.0,43.5,-0.5,47.0,55.5,-8.5,,,0.06,-0.06,0.0,0.0,0.0,0.0,18.0,10.3,7.7,0.0,0.8,-0.8,0.0
1987-02-22,62.0,67.7,-5.7,46.0,43.7,2.3,54.0,55.7,-1.7,,,0.07,-0.07,0.0,0.0,0.0,0.0,11.0,10.2,0.8,0.0,0.9,-0.9,4.0
1987-02-23,62.0,67.9,-5.9,40.0,44.0,-4.0,51.0,55.9,-4.9,,0.36,0.07,0.29,0.0,0.0,0.0,0.0,14.0,10.0,4.0,0.0,0.9,-0.9,1.0
1987-02-24,57.0,68.1,-11.1,49.0,44.2,4.8,53.0,56.2,-3.2,,0.43,0.07,0.36,0.0,0.0,0.0,0.0,12.0,9.8,2.2,0.0,1.0,-1.0,3.0
1987-02-25,54.0,68.3,-14.3,51.0,44.5,6.5,52.5,56.4,-3.9,,1.05,0.07,0.98,0.0,0.0,0.0,0.0,12.0,9.6,2.4,0.0,1.0,-1.0,3.0
1987-02-26,61.0,68.5,-7.5,54.0,44.7,9.3,57.5,56.6,0.9,,0.46,0.08,0.38,0.0,0.0,0.0,0.0,7.0,9.5,-2.5,0.0,1.1,-1.1,8.0
1987-02-27,63.0,68.7,-5.7,58.0,45.0,13.0,60.5,56.8,3.7,,0.25,0.09,0.16,0.0,0.0,0.0,0.0,4.0,9.3,-5.3,0.0,1.2,-1.2,11.0
1987-02-28,66.0,69.0,-3.0,44.0,45.2,-1.2,55.0,57.1,-2.1,,0.02,0.08,-0.06,0.0,0.0,0.0,0.0,10.0,9.1,0.9,0.0,1.2,-1.2,5.0
1987-03-01,64.0,69.2,-5.2,40.0,45.4,-5.4,52.0,57.3,-5.3,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,13.0,9.0,4.0,0.0,1.3,-1.3,2.0
1987-03-02,64.0,69.4,-5.4,39.0,45.7,-6.7,51.5,57.6,-6.1,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,13.0,8.8,4.2,0.0,1.4,-1.4,2.0
1987-03-03,67.0,69.7,-2.7,39.0,45.9,-6.9,53.0,57.8,-4.8,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,12.0,8.6,3.4,0.0,1.4,-1.4,3.0
1987-03-04,70.0,69.9,0.1,45.0,46.2,-1.2,57.5,58.0,-0.5,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,7.0,8.4,-1.4,0.0,1.5,-1.5,8.0
1987-03-05,72.0,70.2,1.8,41.0,46.4,-5.4,56.5,58.3,-1.8,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,8.0,8.2,-0.2,0.0,1.5,-1.5,7.0
1987-03-06,73.0,70.4,2.6,42.0,46.7,-4.7,57.5,58.5,-1.0,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,7.0,8.0,-1.0,0.0,1.5,-1.5,8.0
1987-03-07,71.0,70.7,0.3,42.0,46.9,-4.9,56.5,58.8,-2.3,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,8.0,7.8,0.2,0.0,1.5,-1.5,7.0
1987-03-08,72.0,70.9,1.1,44.0,47.2,-3.2,58.0,59.0,-1.0,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,7.0,7.5,-0.5,0.0,1.5,-1.5,8.0
1987-03-09,71.0,71.2,-0.2,45.0,47.4,-2.4,58.0,59.3,-1.3,,,0.09,-0.09,0.0,0.0,0.0,0.0,7.0,7.2,-0.2,0.0,1.5,-1.5,8.0
1987-03-10,66.0,71.4,-5.4,46.0,47.6,-1.6,56.0,59.5,-3.5,,0.32,0.08,0.24,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,1.5,-1.5,6.0
1987-03-11,54.0,71.7,-17.7,43.0,47.9,-4.9,48.5,59.8,-11.3,,0.16,0.09,0.07,0.0,0.0,0.0,0.0,16.0,6.8,9.2,0.0,1.6,-1.6,0.0
1987-03-12,58.0,72.0,-14.0,38.0,48.1,-10.1,48.0,60.0,-12.0,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,17.0,6.5,10.5,0.0,1.6,-1.6,0.0
1987-03-13,65.0,72.3,-7.3,41.0,48.4,-7.4,53.0,60.3,-7.3,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,12.0,6.3,5.7,0.0,1.6,-1.6,3.0
1987-03-14,70.0,72.5,-2.5,44.0,48.6,-4.6,57.0,60.6,-3.6,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,8.0,6.1,1.9,0.0,1.7,-1.7,7.0
1987-03-15,71.0,72.8,-1.8,62.0,48.8,13.2,66.5,60.8,5.7,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,5.9,-5.9,2.0,1.7,0.3,17.0
1987-03-16,74.0,73.1,0.9,64.0,49.1,14.9,69.0,61.1,7.9,,0.02,0.1,-0.08,0.0,0.0,0.0,0.0,0.0,5.7,-5.7,4.0,1.8,2.2,19.0
1987-03-17,73.0,73.4,-0.4,52.0,49.3,2.7,62.5,61.3,1.2,,0.61,0.11,0.5,0.0,0.0,0.0,0.0,2.0,5.5,-3.5,0.0,1.8,-1.8,13.0
1987-03-18,78.0,73.6,4.4,45.0,49.5,-4.5,61.5,61.6,-0.1,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,3.0,5.3,-2.3,0.0,1.9,-1.9,12.0
1987-03-19,76.0,73.9,2.1,48.0,49.7,-1.7,62.0,61.8,0.2,,,0.11,-0.11,0.0,0.0,0.0,0.0,3.0,5.2,-2.2,0.0,2.0,-2.0,12.0
1987-03-20,80.0,74.2,5.8,51.0,50.0,1.0,65.5,62.1,3.4,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,1.0,2.1,-1.1,16.0
1987-03-21,77.0,74.5,2.5,62.0,50.2,11.8,69.5,62.3,7.2,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,4.8,-4.8,5.0,2.2,2.8,20.0
1987-03-22,78.0,74.7,3.3,63.0,50.4,12.6,70.5,62.6,7.9,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,4.7,-4.7,6.0,2.2,3.8,21.0
1987-03-23,76.0,75.0,1.0,55.0,50.6,4.4,65.5,62.8,2.7,,0.15,0.11,0.04,0.0,0.0,0.0,0.0,0.0,4.5,-4.5,1.0,2.3,-1.3,16.0
1987-03-24,68.0,75.3,-7.3,46.0,50.9,-4.9,57.0,63.1,-6.1,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,8.0,4.4,3.6,0.0,2.4,-2.4,7.0
1987-03-25,66.0,75.5,-9.5,48.0,51.1,-3.1,57.0,63.3,-6.3,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,8.0,4.2,3.8,0.0,2.5,-2.5,7.0
1987-03-26,67.0,75.8,-8.8,53.0,51.3,1.7,60.0,63.6,-3.6,,0.02,0.1,-0.08,0.0,0.0,0.0,0.0,5.0,4.1,0.9,0.0,2.6,-2.6,10.0
1987-03-27,77.0,76.1,0.9,45.0,51.5,-6.5,61.0,63.8,-2.8,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,4.0,3.9,0.1,0.0,2.7,-2.7,11.0
1987-03-28,76.0,76.3,-0.3,49.0,51.7,-2.7,62.5,64.0,-1.5,,0.79,0.08,0.71,0.0,0.0,0.0,0.0,2.0,3.8,-1.8,0.0,2.8,-2.8,13.0
1987-03-29,61.0,76.6,-15.6,36.0,52.0,-16.0,48.5,64.3,-15.8,,,0.09,-0.09,0.0,0.0,0.0,0.0,16.0,3.6,12.4,0.0,2.9,-2.9,0.0
1987-03-30,54.0,76.8,-22.8,36.0,52.2,-16.2,45.0,64.5,-19.5,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,20.0,3.5,16.5,0.0,3.0,-3.0,0.0
1987-03-31,72.0,77.1,-5.1,33.0,52.4,-19.4,52.5,64.7,-12.2,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,12.0,3.4,8.6,0.0,3.1,-3.1,3.0
1987-04-01,77.0,77.3,-0.3,39.0,52.6,-13.6,58.0,64.9,-6.9,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,7.0,3.3,3.7,0.0,3.2,-3.2,8.0
1987-04-02,73.0,77.5,-4.5,49.0,52.8,-3.8,61.0,65.2,-4.2,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,4.0,3.1,0.9,0.0,3.3,-3.3,11.0
1987-04-03,63.0,77.7,-14.7,35.0,53.0,-18.0,49.0,65.4,-16.4,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,16.0,3.0,13.0,0.0,3.4,-3.4,0.0
1987-04-04,66.0,78.0,-12.0,36.0,53.3,-17.3,51.0,65.6,-14.6,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,14.0,2.8,11.2,0.0,3.4,-3.4,1.0
1987-04-05,63.0,78.2,-15.2,49.0,53.5,-4.5,56.0,65.8,-9.8,,0.2,0.07,0.13,0.0,0.0,0.0,0.0,9.0,2.7,6.3,0.0,3.5,-3.5,6.0
1987-04-06,64.0,78.4,-14.4,44.0,53.7,-9.7,54.0,66.0,-12.0,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,11.0,2.6,8.4,0.0,3.6,-3.6,4.0
1987-04-07,69.0,78.6,-9.6,47.0,53.9,-6.9,58.0,66.3,-8.3,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,7.0,2.5,4.5,0.0,3.7,-3.7,8.0
1987-04-08,72.0,78.8,-6.8,42.0,54.2,-12.2,57.0,66.5,-9.5,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,8.0,2.4,5.6,0.0,3.9,-3.9,7.0
1987-04-09,78.0,79.0,-1.0,45.0,54.4,-9.4,61.5,66.7,-5.2,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,3.0,2.3,0.7,0.0,4.0,-4.0,12.0
1987-04-10,86.0,79.2,6.8,57.0,54.6,2.4,71.5,66.9,4.6,,,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,2.2,-2.2,7.0,4.1,2.9,22.0
1987-04-11,88.0,79.3,8.7,55.0,54.9,0.1,71.5,67.1,4.4,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,0.0,2.1,-2.1,7.0,4.2,2.8,22.0
1987-04-12,84.0,79.5,4.5,66.0,55.1,10.9,75.0,67.3,7.7,,0.0,0.06,-0.06,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,10.0,4.3,5.7,25.0
1987-04-13,80.0,79.7,0.3,61.0,55.3,5.7,70.5,67.5,3.0,,0.71,0.06,0.65,0.0,0.0,0.0,0.0,0.0,1.9,-1.9,6.0,4.4,1.6,21.0
1987-04-14,75.0,79.9,-4.9,53.0,55.6,-2.6,64.0,67.7,-3.7,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,1.0,1.8,-0.8,0.0,4.6,-4.6,14.0
1987-04-15,87.0,80.1,6.9,45.0,55.8,-10.8,66.0,67.9,-1.9,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,1.7,-1.7,1.0,4.7,-3.7,16.0
1987-04-16,89.0,80.2,8.8,54.0,56.1,-2.1,71.5,68.2,3.3,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,1.6,-1.6,7.0,4.7,2.3,22.0
1987-04-17,90.0,80.4,9.6,55.0,56.3,-1.3,72.5,68.4,4.1,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,8.0,4.8,3.2,23.0
1987-04-18,88.0,80.6,7.4,56.0,56.6,-0.6,72.0,68.6,3.4,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,1.4,-1.4,7.0,5.0,2.0,22.0
1987-04-19,88.0,80.7,7.3,60.0,56.9,3.1,74.0,68.8,5.2,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,0.0,1.3,-1.3,9.0,5.1,3.9,24.0
1987-04-20,88.0,80.9,7.1,63.0,57.1,5.9,75.5,69.0,6.5,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,0.0,1.3,-1.3,11.0,5.3,5.7,26.0
1987-04-21,82.0,81.1,0.9,63.0,57.4,5.6,72.5,69.2,3.3,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,0.0,1.2,-1.2,8.0,5.4,2.6,23.0
1987-04-22,76.0,81.3,-5.3,57.0,57.7,-0.7,66.5,69.5,-3.0,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,0.0,1.1,-1.1,2.0,5.6,-3.6,17.0
1987-04-23,82.0,81.4,0.6,56.0,58.0,-2.0,69.0,69.7,-0.7,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0,5.7,-1.7,19.0
1987-04-24,86.0,81.6,4.4,62.0,58.3,3.7,74.0,69.9,4.1,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.9,-0.9,9.0,5.9,3.1,24.0
1987-04-25,83.0,81.8,1.2,60.0,58.6,1.4,71.5,70.2,1.3,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.9,-0.9,7.0,6.0,1.0,22.0
1987-04-26,85.0,82.0,3.0,54.0,58.9,-4.9,69.5,70.4,-0.9,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,5.0,6.2,-1.2,20.0
