date,temperature_2m_max
1954-12-30 00:00:00+00:00,79.2185
1954-12-31 00:00:00+00:00,78.9485
1955-01-01 00:00:00+00:00,77.958496
1955-01-02 00:00:00+00:00,77.8685
1955-01-03 00:00:00+00:00,78.2285
1955-01-04 00:00:00+00:00,78.0485
1955-01-05 00:00:00+00:00,77.958496
1955-01-06 00:00:00+00:00,78.4985
1955-01-07 00:00:00+00:00,76.878494
1955-01-08 00:00:00+00:00,76.6085
1955-01-09 00:00:00+00:00,78.4985
1955-01-10 00:00:00+00:00,79.128494
1955-01-11 00:00:00+00:00,79.3985
1955-01-12 00:00:00+00:00,74.2685
1955-01-13 00:00:00+00:00,75.708496
1955-01-14 00:00:00+00:00,67.5185
1955-01-15 00:00:00+00:00,74.0885
1955-01-16 00:00:00+00:00,79.2185
1955-01-17 00:00:00+00:00,81.0185
1955-01-18 00:00:00+00:00,80.4785
1955-01-19 00:00:00+00:00,74.2685
1955-01-20 00:00:00+00:00,66.1685
1955-01-21 00:00:00+00:00,71.028496
1955-01-22 00:00:00+00:00,77.0585
1955-01-23 00:00:00+00:00,80.028496
1955-01-24 00:00:00+00:00,81.8285
1955-01-25 00:00:00+00:00,73.098495
1955-01-26 00:00:00+00:00,68.3285
1955-01-27 00:00:00+00:00,74.628494
1955-01-28 00:00:00+00:00,70.3085
1955-01-29 00:00:00+00:00,69.2285
1955-01-30 00:00:00+00:00,65.7185
1955-01-31 00:00:00+00:00,69.138504
1955-02-01 00:00:00+00:00,71.2985
1955-02-02 00:00:00+00:00,77.8685
1955-02-03 00:00:00+00:00,78.7685
1955-02-04 00:00:00+00:00,71.6585
1955-02-05 00:00:00+00:00,71.2985
1955-02-06 00:00:00+00:00,76.0685
1955-02-07 00:00:00+00:00,80.2985
1955-02-08 00:00:00+00:00,79.3985
1955-02-09 00:00:00+00:00,73.278496
1955-02-10 00:00:00+00:00,77.5085
1955-02-11 00:00:00+00:00,82.098495
1955-02-12 00:00:00+00:00,67.2485
1955-02-13 00:00:00+00:00,62.028496
1955-02-14 00:00:00+00:00,69.138504
1955-02-15 00:00:00+00:00,71.5685
1955-02-16 00:00:00+00:00,75.888504
1955-02-17 00:00:00+00:00,73.3685
1955-02-18 00:00:00+00:00,76.6985
1955-02-19 00:00:00+00:00,75.0785
1955-02-20 00:00:00+00:00,73.8185
1955-02-21 00:00:00+00:00,73.8185
1955-02-22 00:00:00+00:00,74.0885
1955-02-23 00:00:00+00:00,77.4185
1955-02-24 00:00:00+00:00,75.9785
1955-02-25 00:00:00+00:00,75.708496
1955-02-26 00:00:00+00:00,77.0585
1955-02-27 00:00:00+00:00,77.2385
1955-02-28 00:00:00+00:00,78.4085
1955-03-01 00:00:00+00:00,79.6685
1955-03-02 00:00:00+00:00,77.8685
1955-03-03 00:00:00+00:00,79.128494
1955-03-04 00:00:00+00:00,80.9285
1955-03-05 00:00:00+00:00,81.1085
1955-03-06 00:00:00+00:00,82.1885
1955-03-07 00:00:00+00:00,82.9985
1955-03-08 00:00:00+00:00,76.5185
1955-03-09 00:00:00+00:00,74.0885
1955-03-10 00:00:00+00:00,80.6585
1955-03-11 00:00:00+00:00,79.7585
1955-03-12 00:00:00+00:00,82.458496
1955-03-13 00:00:00+00:00,81.4685
1955-03-14 00:00:00+00:00,79.9385
1955-03-15 00:00:00+00:00,81.1085
1955-03-16 00:00:00+00:00,81.6485
1955-03-17 00:00:00+00:00,83.0885
1955-03-18 00:00:00+00:00,84.888504
1955-03-19 00:00:00+00:00,83.3585
1955-03-20 00:00:00+00:00,82.638504
1955-03-21 00:00:00+00:00,83.5385
1955-03-22 00:00:00+00:00,87.5885
1955-03-23 00:00:00+00:00,81.8285
1955-03-24 00:00:00+00:00,84.7985
1955-03-25 00:00:00+00:00,88.5785
1955-03-26 00:00:00+00:00,89.2985
1955-03-27 00:00:00+00:00,81.378494
1955-03-28 00:00:00+00:00,78.138504
1955-03-29 00:00:00+00:00,74.4485
1955-03-30 00:00:00+00:00,72.378494
1955-03-31 00:00:00+00:00,73.8185
1955-04-01 00:00:00+00:00,74.7185
1955-04-02 00:00:00+00:00,80.5685
1955-04-03 00:00:00+00:00,82.9085
1955-04-04 00:00:00+00:00,86.5085
1955-04-05 00:00:00+00:00,82.5485
1955-04-06 00:00:00+00:00,80.2985
1955-04-07 00:00:00+00:00,85.878494
1955-04-08 00:00:00+00:00,84.4385
1955-04-09 00:00:00+00:00,77.3285
1955-04-10 00:00:00+00:00,77.5085
1955-04-11 00:00:00+00:00,82.3685
1955-04-12 00:00:00+00:00,83.2685
1955-04-13 00:00:00+00:00,82.638504
1955-04-14 00:00:00+00:00,85.3385
1955-04-15 00:00:00+00:00,85.878494
1955-04-16 00:00:00+00:00,84.528496
1955-04-17 00:00:00+00:00,84.9785
1955-04-18 00:00:00+00:00,80.1185
1955-04-19 00:00:00+00:00,81.1985
1955-04-20 00:00:00+00:00,80.6585
1955-04-21 00:00:00+00:00,82.9985
1955-04-22 00:00:00+00:00,86.8685
1955-04-23 00:00:00+00:00,87.138504
1955-04-24 00:00:00+00:00,88.9385
1955-04-25 00:00:00+00:00,90.82851
1955-04-26 00:00:00+00:00,90.1985
1955-04-27 00:00:00+00:00,87.138504
1955-04-28 00:00:00+00:00,84.528496
1955-04-29 00:00:00+00:00,82.458496
1955-04-30 00:00:00+00:00,86.3285
1955-05-01 00:00:00+00:00,81.6485
1955-05-02 00:00:00+00:00,80.1185
1955-05-03 00:00:00+00:00,85.0685
1955-05-04 00:00:00+00:00,82.1885
1955-05-05 00:00:00+00:00,84.2585
1955-05-06 00:00:00+00:00,91.2785
1955-05-07 00:00:00+00:00,91.4585
1955-05-08 00:00:00+00:00,87.6785
1955-05-09 00:00:00+00:00,88.7585
1955-05-10 00:00:00+00:00,86.778496
1955-05-11 00:00:00+00:00,86.2385
1955-05-12 00:00:00+00:00,87.2285
1955-05-13 00:00:00+00:00,87.2285
1955-05-14 00:00:00+00:00,87.0485
1955-05-15 00:00:00+00:00,89.8385
1955-05-16 00:00:00+00:00,88.3985
1955-05-17 00:00:00+00:00,89.388504
1955-05-18 00:00:00+00:00,85.6985
1955-05-19 00:00:00+00:00,83.9885
1955-05-20 00:00:00+00:00,83.4485
1955-05-21 00:00:00+00:00,84.9785
1955-05-22 00:00:00+00:00,83.8985
1955-05-23 00:00:00+00:00,84.888504
1955-05-24 00:00:00+00:00,85.6985
1955-05-25 00:00:00+00:00,85.9685
1955-05-26 00:00:00+00:00,86.1485
1955-05-27 00:00:00+00:00,86.778496
1955-05-28 00:00:00+00:00,86.6885
1955-05-29 00:00:00+00:00,85.4285
1955-05-30 00:00:00+00:00,86.3285
1955-05-31 00:00:00+00:00,86.058495
1955-06-01 00:00:00+00:00,83.628494
1955-06-02 00:00:00+00:00,84.4385
1955-06-03 00:00:00+00:00,83.2685
1955-06-04 00:00:00+00:00,84.1685
1955-06-05 00:00:00+00:00,85.2485
1955-06-06 00:00:00+00:00,86.6885
1955-06-07 00:00:00+00:00,87.9485
1955-06-08 00:00:00+00:00,87.40849
1955-06-09 00:00:00+00:00,92.26851
1955-06-10 00:00:00+00:00,90.108505
1955-06-11 00:00:00+00:00,85.878494
1955-06-12 00:00:00+00:00,79.3985
1955-06-13 00:00:00+00:00,87.4985
1955-06-14 00:00:00+00:00,88.5785
1955-06-15 00:00:00+00:00,88.9385
1955-06-16 00:00:00+00:00,84.348495
1955-06-17 00:00:00+00:00,80.7485
1955-06-18 00:00:00+00:00,82.278496
1955-06-19 00:00:00+00:00,83.2685
1955-06-20 00:00:00+00:00,86.2385
1955-06-21 00:00:00+00:00,83.3585
1955-06-22 00:00:00+00:00,84.0785
1955-06-23 00:00:00+00:00,85.6085
1955-06-24 00:00:00+00:00,85.7885
1955-06-25 00:00:00+00:00,86.2385
1955-06-26 00:00:00+00:00,85.6985
1955-06-27 00:00:00+00:00,88.4885
1955-06-28 00:00:00+00:00,87.2285
1955-06-29 00:00:00+00:00,86.958496
1955-06-30 00:00:00+00:00,86.2385
1955-07-01 00:00:00+00:00,87.138504
1955-07-02 00:00:00+00:00,85.0685
1955-07-03 00:00:00+00:00,85.6085
1955-07-04 00:00:00+00:00,84.528496
1955-07-05 00:00:00+00:00,84.4385
1955-07-06 00:00:00+00:00,81.9185
1955-07-07 00:00:00+00:00,87.0485
1955-07-08 00:00:00+00:00,86.778496
1955-07-09 00:00:00+00:00,86.058495
1955-07-10 00:00:00+00:00,84.2585
1955-07-11 00:00:00+00:00,85.5185
1955-07-12 00:00:00+00:00,85.6985
1955-07-13 00:00:00+00:00,86.2385
1955-07-14 00:00:00+00:00,86.3285
1955-07-15 00:00:00+00:00,88.0385
1955-07-16 00:00:00+00:00,86.3285
1955-07-17 00:00:00+00:00,87.40849
1955-07-18 00:00:00+00:00,85.878494
1955-07-19 00:00:00+00:00,87.138504
1955-07-20 00:00:00+00:00,83.628494
1955-07-21 00:00:00+00:00,83.2685
1955-07-22 00:00:00+00:00,87.4985
1955-07-23 00:00:00+00:00,82.8185
1955-07-24 00:00:00+00:00,86.958496
1955-07-25 00:00:00+00:00,87.6785
1955-07-26 00:00:00+00:00,87.4985
1955-07-27 00:00:00+00:00,88.0385
1955-07-28 00:00:00+00:00,89.2985
1955-07-29 00:00:00+00:00,86.4185
1955-07-30 00:00:00+00:00,85.4285
1955-07-31 00:00:00+00:00,86.3285
1955-08-01 00:00:00+00:00,84.9785
1955-08-02 00:00:00+00:00,86.958496
1955-08-03 00:00:00+00:00,84.2585
1955-08-04 00:00:00+00:00,87.5885
1955-08-05 00:00:00+00:00,88.308495
1955-08-06 00:00:00+00:00,86.6885
1955-08-07 00:00:00+00:00,88.3985
1955-08-08 00:00:00+00:00,89.5685
1955-08-09 00:00:00+00:00,90.82851
1955-08-10 00:00:00+00:00,91.9985
1955-08-11 00:00:00+00:00,91.5485
1955-08-12 00:00:00+00:00,91.098495
1955-08-13 00:00:00+00:00,90.5585
1955-08-14 00:00:00+00:00,90.9185
1955-08-15 00:00:00+00:00,89.5685
1955-08-16 00:00:00+00:00,90.5585
1955-08-17 00:00:00+00:00,92.178505
1955-08-18 00:00:00+00:00,88.0385
1955-08-19 00:00:00+00:00,83.3585
1955-08-20 00:00:00+00:00,87.7685
1955-08-21 00:00:00+00:00,88.4885
1955-08-22 00:00:00+00:00,88.128494
1955-08-23 00:00:00+00:00,85.6085
1955-08-24 00:00:00+00:00,85.6985
1955-08-25 00:00:00+00:00,87.138504
1955-08-26 00:00:00+00:00,87.3185
1955-08-27 00:00:00+00:00,87.3185
1955-08-28 00:00:00+00:00,87.0485
1955-08-29 00:00:00+00:00,86.8685
1955-08-30 00:00:00+00:00,87.3185
1955-08-31 00:00:00+00:00,88.2185
1955-09-01 00:00:00+00:00,87.4985
1955-09-02 00:00:00+00:00,85.2485
1955-09-03 00:00:00+00:00,85.6085
1955-09-04 00:00:00+00:00,86.4185
1955-09-05 00:00:00+00:00,84.9785
1955-09-06 00:00:00+00:00,85.7885
1955-09-07 00:00:00+00:00,82.7285
1955-09-08 00:00:00+00:00,82.0085
1955-09-09 00:00:00+00:00,84.2585
1955-09-10 00:00:00+00:00,85.6985
1955-09-11 00:00:00+00:00,87.5885
1955-09-12 00:00:00+00:00,86.958496
1955-09-13 00:00:00+00:00,86.6885
1955-09-14 00:00:00+00:00,87.0485
1955-09-15 00:00:00+00:00,86.2385
1955-09-16 00:00:00+00:00,85.878494
1955-09-17 00:00:00+00:00,88.4885
1955-09-18 00:00:00+00:00,87.6785
1955-09-19 00:00:00+00:00,89.8385
1955-09-20 00:00:00+00:00,86.958496
1955-09-21 00:00:00+00:00,86.778496
1955-09-22 00:00:00+00:00,86.6885
1955-09-23 00:00:00+00:00,86.3285
1955-09-24 00:00:00+00:00,82.9085
1955-09-25 00:00:00+00:00,86.4185
1955-09-26 00:00:00+00:00,85.878494
1955-09-27 00:00:00+00:00,85.7885
1955-09-28 00:00:00+00:00,86.2385
1955-09-29 00:00:00+00:00,86.2385
1955-09-30 00:00:00+00:00,86.5085
1955-10-01 00:00:00+00:00,83.9885
1955-10-02 00:00:00+00:00,82.9085
1955-10-03 00:00:00+00:00,83.4485
1955-10-04 00:00:00+00:00,85.15849
1955-10-05 00:00:00+00:00,85.7885
1955-10-06 00:00:00+00:00,85.3385
1955-10-07 00:00:00+00:00,83.0885
1955-10-08 00:00:00+00:00,84.9785
1955-10-09 00:00:00+00:00,84.7985
1955-10-10 00:00:00+00:00,84.528496
1955-10-11 00:00:00+00:00,80.6585
1955-10-12 00:00:00+00:00,79.4885
1955-10-13 00:00:00+00:00,83.0885
1955-10-14 00:00:00+00:00,84.7985
1955-10-15 00:00:00+00:00,76.2485
1955-10-16 00:00:00+00:00,78.2285
1955-10-17 00:00:00+00:00,82.3685
1955-10-18 00:00:00+00:00,80.388504
1955-10-19 00:00:00+00:00,76.6985
1955-10-20 00:00:00+00:00,79.4885
1955-10-21 00:00:00+00:00,81.1985
1955-10-22 00:00:00+00:00,81.1985
1955-10-23 00:00:00+00:00,80.6585
1955-10-24 00:00:00+00:00,84.4385
1955-10-25 00:00:00+00:00,81.8285
1955-10-26 00:00:00+00:00,82.5485
1955-10-27 00:00:00+00:00,82.8185
1955-10-28 00:00:00+00:00,82.278496
1955-10-29 00:00:00+00:00,82.1885
1955-10-30 00:00:00+00:00,82.098495
1955-10-31 00:00:00+00:00,76.6985
1955-11-01 00:00:00+00:00,78.138504
1955-11-02 00:00:00+00:00,80.4785
1955-11-03 00:00:00+00:00,78.9485
1955-11-04 00:00:00+00:00,83.3585
1955-11-05 00:00:00+00:00,78.0485
1955-11-06 00:00:00+00:00,78.8585
1955-11-07 00:00:00+00:00,82.3685
1955-11-08 00:00:00+00:00,82.3685
1955-11-09 00:00:00+00:00,83.5385
1955-11-10 00:00:00+00:00,82.458496
1955-11-11 00:00:00+00:00,81.4685
1955-11-12 00:00:00+00:00,81.4685
1955-11-13 00:00:00+00:00,81.8285
1955-11-14 00:00:00+00:00,79.2185
1955-11-15 00:00:00+00:00,80.208496
1955-11-16 00:00:00+00:00,81.4685
1955-11-17 00:00:00+00:00,82.278496
1955-11-18 00:00:00+00:00,82.0085
1955-11-19 00:00:00+00:00,83.4485
1955-11-20 00:00:00+00:00,77.0585
1955-11-21 00:00:00+00:00,76.6085
1955-11-22 00:00:00+00:00,78.4985
1955-11-23 00:00:00+00:00,79.3985
1955-11-24 00:00:00+00:00,80.1185
1955-11-25 00:00:00+00:00,81.1985
1955-11-26 00:00:00+00:00,81.4685
1955-11-27 00:00:00+00:00,78.8585
1955-11-28 00:00:00+00:00,82.278496
1955-11-29 00:00:00+00:00,74.2685
1955-11-30 00:00:00+00:00,70.0385
1955-12-01 00:00:00+00:00,73.3685
1955-12-02 00:00:00+00:00,77.5085
1955-12-03 00:00:00+00:00,78.138504
1955-12-04 00:00:00+00:00,80.1185
1955-12-05 00:00:00+00:00,82.0085
1955-12-06 00:00:00+00:00,84.1685
1955-12-07 00:00:00+00:00,82.3685
1955-12-08 00:00:00+00:00,82.3685
1955-12-09 00:00:00+00:00,74.1785
1955-12-10 00:00:00+00:00,70.128494
1955-12-11 00:00:00+00:00,74.8085
1955-12-12 00:00:00+00:00,71.7485
1955-12-13 00:00:00+00:00,76.1585
1955-12-14 00:00:00+00:00,75.888504
1955-12-15 00:00:00+00:00,77.4185
1955-12-16 00:00:00+00:00,69.9485
1955-12-17 00:00:00+00:00,70.0385
1955-12-18 00:00:00+00:00,77.4185
1955-12-19 00:00:00+00:00,77.4185
1955-12-20 00:00:00+00:00,74.4485
1955-12-21 00:00:00+00:00,75.1685
1955-12-22 00:00:00+00:00,75.1685
1955-12-23 00:00:00+00:00,75.4385
1955-12-24 00:00:00+00:00,77.8685
1955-12-25 00:00:00+00:00,78.5885
1955-12-26 00:00:00+00:00,77.4185
1955-12-27 00:00:00+00:00,77.8685
1955-12-28 00:00:00+00:00,73.458496
1955-12-29 00:00:00+00:00,72.5585
1955-12-30 00:00:00+00:00,73.3685
1955-12-31 00:00:00+00:00,72.4685
1956-01-01 00:00:00+00:00,71.8385
1956-01-02 00:00:00+00:00,72.8285
1956-01-03 00:00:00+00:00,73.098495
1956-01-04 00:00:00+00:00,70.128494
1956-01-05 00:00:00+00:00,68.778496
1956-01-06 00:00:00+00:00,72.4685
1956-01-07 00:00:00+00:00,74.1785
1956-01-08 00:00:00+00:00,69.5885
1956-01-09 00:00:00+00:00,62.028496
1956-01-10 00:00:00+00:00,68.3285
1956-01-11 00:00:00+00:00,67.2485
1956-01-12 00:00:00+00:00,66.6185
1956-01-13 00:00:00+00:00,65.628494
1956-01-14 00:00:00+00:00,64.638504
1956-01-15 00:00:00+00:00,66.888504
1956-01-16 00:00:00+00:00,74.4485
1956-01-17 00:00:00+00:00,75.6185
1956-01-18 00:00:00+00:00,76.6085
1956-01-19 00:00:00+00:00,79.128494
1956-01-20 00:00:00+00:00,77.0585
1956-01-21 00:00:00+00:00,75.6185
1956-01-22 00:00:00+00:00,78.7685
1956-01-23 00:00:00+00:00,80.6585
1956-01-24 00:00:00+00:00,79.9385
1956-01-25 00:00:00+00:00,76.1585
1956-01-26 00:00:00+00:00,72.378494
1956-01-27 00:00:00+00:00,72.5585
1956-01-28 00:00:00+00:00,72.5585
1956-01-29 00:00:00+00:00,74.8985
1956-01-30 00:00:00+00:00,76.4285
1956-01-31 00:00:00+00:00,77.4185
1956-02-01 00:00:00+00:00,77.0585
1956-02-02 00:00:00+00:00,78.138504
1956-02-03 00:00:00+00:00,78.4985
1956-02-04 00:00:00+00:00,79.7585
1956-02-05 00:00:00+00:00,80.7485
1956-02-06 00:00:00+00:00,80.1185
1956-02-07 00:00:00+00:00,75.9785
1956-02-08 00:00:00+00:00,78.138504
1956-02-09 00:00:00+00:00,79.7585
1956-02-10 00:00:00+00:00,80.208496
1956-02-11 00:00:00+00:00,82.8185
1956-02-12 00:00:00+00:00,72.8285
1956-02-13 00:00:00+00:00,72.4685
1956-02-14 00:00:00+00:00,74.8985
1956-02-15 00:00:00+00:00,77.6885
1956-02-16 00:00:00+00:00,80.2985
1956-02-17 00:00:00+00:00,80.6585
1956-02-18 00:00:00+00:00,82.638504
1956-02-19 00:00:00+00:00,80.7485
1956-02-20 00:00:00+00:00,83.9885
1956-02-21 00:00:00+00:00,76.6085
1956-02-22 00:00:00+00:00,73.098495
1956-02-23 00:00:00+00:00,73.1885
1956-02-24 00:00:00+00:00,74.628494
1956-02-25 00:00:00+00:00,81.1985
1956-02-26 00:00:00+00:00,84.6185
1956-02-27 00:00:00+00:00,83.7185
1956-02-28 00:00:00+00:00,87.6785
1956-02-29 00:00:00+00:00,76.9685
1956-03-01 00:00:00+00:00,73.1885
1956-03-02 00:00:00+00:00,78.7685
1956-03-03 00:00:00+00:00,84.528496
1956-03-04 00:00:00+00:00,83.0885
1956-03-05 00:00:00+00:00,83.0885
1956-03-06 00:00:00+00:00,81.9185
1956-03-07 00:00:00+00:00,83.808495
1956-03-08 00:00:00+00:00,85.6085
1956-03-09 00:00:00+00:00,79.2185
1956-03-10 00:00:00+00:00,82.3685
1956-03-11 00:00:00+00:00,82.1885
1956-03-12 00:00:00+00:00,84.348495
1956-03-13 00:00:00+00:00,83.628494
1956-03-14 00:00:00+00:00,84.528496
1956-03-15 00:00:00+00:00,83.9885
1956-03-16 00:00:00+00:00,88.308495
1956-03-17 00:00:00+00:00,81.1085
1956-03-18 00:00:00+00:00,75.528496
1956-03-19 00:00:00+00:00,79.5785
1956-03-20 00:00:00+00:00,71.6585
1956-03-21 00:00:00+00:00,72.2885
1956-03-22 00:00:00+00:00,72.0185
1956-03-23 00:00:00+00:00,75.708496
1956-03-24 00:00:00+00:00,79.0385
1956-03-25 00:00:00+00:00,75.708496
1956-03-26 00:00:00+00:00,75.348495
1956-03-27 00:00:00+00:00,78.4985
1956-03-28 00:00:00+00:00,80.8385
1956-03-29 00:00:00+00:00,82.458496
1956-03-30 00:00:00+00:00,81.1085
1956-03-31 00:00:00+00:00,84.2585
1956-04-01 00:00:00+00:00,79.848495
1956-04-02 00:00:00+00:00,78.6785
1956-04-03 00:00:00+00:00,82.1885
1956-04-04 00:00:00+00:00,84.0785
1956-04-05 00:00:00+00:00,85.2485
1956-04-06 00:00:00+00:00,89.208496
1956-04-07 00:00:00+00:00,91.2785
1956-04-08 00:00:00+00:00,85.15849
1956-04-09 00:00:00+00:00,81.378494
1956-04-10 00:00:00+00:00,76.878494
1956-04-11 00:00:00+00:00,77.958496
1956-04-12 00:00:00+00:00,75.348495
1956-04-13 00:00:00+00:00,81.0185
1956-04-14 00:00:00+00:00,82.8185
1956-04-15 00:00:00+00:00,82.5485
1956-04-16 00:00:00+00:00,86.5085
1956-04-17 00:00:00+00:00,84.348495
1956-04-18 00:00:00+00:00,87.2285
1956-04-19 00:00:00+00:00,86.8685
1956-04-20 00:00:00+00:00,87.0485
1956-04-21 00:00:00+00:00,80.8385
1956-04-22 00:00:00+00:00,81.1985
1956-04-23 00:00:00+00:00,86.3285
1956-04-24 00:00:00+00:00,83.4485
1956-04-25 00:00:00+00:00,84.528496
1956-04-26 00:00:00+00:00,85.15849
1956-04-27 00:00:00+00:00,82.5485
1956-04-28 00:00:00+00:00,82.5485
1956-04-29 00:00:00+00:00,83.3585
1956-04-30 00:00:00+00:00,84.1685
1956-05-01 00:00:00+00:00,85.3385
1956-05-02 00:00:00+00:00,83.9885
1956-05-03 00:00:00+00:00,85.6085
1956-05-04 00:00:00+00:00,84.7985
1956-05-05 00:00:00+00:00,85.6985
1956-05-06 00:00:00+00:00,86.2385
1956-05-07 00:00:00+00:00,87.3185
1956-05-08 00:00:00+00:00,88.4885
1956-05-09 00:00:00+00:00,81.9185
1956-05-10 00:00:00+00:00,84.708496
1956-05-11 00:00:00+00:00,84.528496
1956-05-12 00:00:00+00:00,85.0685
1956-05-13 00:00:00+00:00,86.958496
1956-05-14 00:00:00+00:00,89.5685
1956-05-15 00:00:00+00:00,92.358505
1956-05-16 00:00:00+00:00,92.5385
1956-05-17 00:00:00+00:00,91.9085
1956-05-18 00:00:00+00:00,87.8585
1956-05-19 00:00:00+00:00,85.4285
1956-05-20 00:00:00+00:00,87.6785
1956-05-21 00:00:00+00:00,86.8685
1956-05-22 00:00:00+00:00,86.3285
1956-05-23 00:00:00+00:00,89.208496
1956-05-24 00:00:00+00:00,91.2785
1956-05-25 00:00:00+00:00,87.6785
1956-05-26 00:00:00+00:00,83.4485
1956-05-27 00:00:00+00:00,85.15849
1956-05-28 00:00:00+00:00,82.9985
1956-05-29 00:00:00+00:00,86.5085
1956-05-30 00:00:00+00:00,86.778496
1956-05-31 00:00:00+00:00,87.5885
1956-06-01 00:00:00+00:00,86.6885
1956-06-02 00:00:00+00:00,89.2985
1956-06-03 00:00:00+00:00,90.01851
1956-06-04 00:00:00+00:00,88.128494
1956-06-05 00:00:00+00:00,88.6685
1956-06-06 00:00:00+00:00,86.958496
1956-06-07 00:00:00+00:00,85.878494
1956-06-08 00:00:00+00:00,87.40849
1956-06-09 00:00:00+00:00,89.7485
1956-06-10 00:00:00+00:00,84.348495
1956-06-11 00:00:00+00:00,86.4185
1956-06-12 00:00:00+00:00,86.598495
1956-06-13 00:00:00+00:00,86.958496
1956-06-14 00:00:00+00:00,85.6985
1956-06-15 00:00:00+00:00,85.9685
1956-06-16 00:00:00+00:00,84.2585
1956-06-17 00:00:00+00:00,86.958496
1956-06-18 00:00:00+00:00,87.8585
1956-06-19 00:00:00+00:00,91.098495
1956-06-20 00:00:00+00:00,92.358505
1956-06-21 00:00:00+00:00,93.4385
1956-06-22 00:00:00+00:00,90.9185
1956-06-23 00:00:00+00:00,91.1885
1956-06-24 00:00:00+00:00,91.818504
1956-06-25 00:00:00+00:00,94.428505
1956-06-26 00:00:00+00:00,91.638504
1956-06-27 00:00:00+00:00,86.4185
1956-06-28 00:00:00+00:00,88.3985
1956-06-29 00:00:00+00:00,87.3185
1956-06-30 00:00:00+00:00,88.4885
1956-07-01 00:00:00+00:00,85.6085
1956-07-02 00:00:00+00:00,87.0485
1956-07-03 00:00:00+00:00,88.5785
1956-07-04 00:00:00+00:00,87.8585
1956-07-05 00:00:00+00:00,87.7685
1956-07-06 00:00:00+00:00,86.598495
1956-07-07 00:00:00+00:00,89.208496
1956-07-08 00:00:00+00:00,88.3985
1956-07-09 00:00:00+00:00,88.848495
1956-07-10 00:00:00+00:00,87.9485
1956-07-11 00:00:00+00:00,87.6785
1956-07-12 00:00:00+00:00,89.2985
1956-07-13 00:00:00+00:00,89.7485
1956-07-14 00:00:00+00:00,90.3785
1956-07-15 00:00:00+00:00,90.2885
1956-07-16 00:00:00+00:00,91.9985
1956-07-17 00:00:00+00:00,92.718506
1956-07-18 00:00:00+00:00,91.2785
1956-07-19 00:00:00+00:00,90.82851
1956-07-20 00:00:00+00:00,91.2785
1956-07-21 00:00:00+00:00,89.5685
1956-07-22 00:00:00+00:00,89.8385
1956-07-23 00:00:00+00:00,88.2185
1956-07-24 00:00:00+00:00,89.1185
1956-07-25 00:00:00+00:00,88.9385
1956-07-26 00:00:00+00:00,90.9185
1956-07-27 00:00:00+00:00,86.778496
1956-07-28 00:00:00+00:00,90.3785
1956-07-29 00:00:00+00:00,90.2885
1956-07-30 00:00:00+00:00,91.1885
1956-07-31 00:00:00+00:00,92.358505
1956-08-01 00:00:00+00:00,92.9885
1956-08-02 00:00:00+00:00,91.2785
1956-08-03 00:00:00+00:00,92.0885
1956-08-04 00:00:00+00:00,91.0085
1956-08-05 00:00:00+00:00,93.1685
1956-08-06 00:00:00+00:00,96.858505
1956-08-07 00:00:00+00:00,98.568504
1956-08-08 00:00:00+00:00,98.928505
1956-08-09 00:00:00+00:00,95.1485
1956-08-10 00:00:00+00:00,92.358505
1956-08-11 00:00:00+00:00,92.358505
1956-08-12 00:00:00+00:00,90.468506
1956-08-13 00:00:00+00:00,90.82851
1956-08-14 00:00:00+00:00,94.7885
1956-08-15 00:00:00+00:00,95.86851
1956-08-16 00:00:00+00:00,94.2485
1956-08-17 00:00:00+00:00,94.1585
1956-08-18 00:00:00+00:00,90.7385
1956-08-19 00:00:00+00:00,90.82851
1956-08-20 00:00:00+00:00,90.3785
1956-08-21 00:00:00+00:00,90.5585
1956-08-22 00:00:00+00:00,91.7285
1956-08-23 00:00:00+00:00,89.8385
1956-08-24 00:00:00+00:00,90.9185
1956-08-25 00:00:00+00:00,89.1185
1956-08-26 00:00:00+00:00,87.8585
1956-08-27 00:00:00+00:00,90.5585
1956-08-28 00:00:00+00:00,90.1985
1956-08-29 00:00:00+00:00,90.7385
1956-08-30 00:00:00+00:00,86.5085
1956-08-31 00:00:00+00:00,85.15849
1956-09-01 00:00:00+00:00,86.598495
1956-09-02 00:00:00+00:00,86.1485
1956-09-03 00:00:00+00:00,85.7885
1956-09-04 00:00:00+00:00,86.2385
1956-09-05 00:00:00+00:00,83.8985
1956-09-06 00:00:00+00:00,85.4285
1956-09-07 00:00:00+00:00,85.6085
1956-09-08 00:00:00+00:00,86.598495
1956-09-09 00:00:00+00:00,83.808495
1956-09-10 00:00:00+00:00,82.0085
1956-09-11 00:00:00+00:00,83.3585
1956-09-12 00:00:00+00:00,83.9885
1956-09-13 00:00:00+00:00,84.4385
1956-09-14 00:00:00+00:00,84.888504
1956-09-15 00:00:00+00:00,86.6885
1956-09-16 00:00:00+00:00,87.4985
1956-09-17 00:00:00+00:00,87.2285
1956-09-18 00:00:00+00:00,85.6085
1956-09-19 00:00:00+00:00,84.888504
1956-09-20 00:00:00+00:00,84.6185
1956-09-21 00:00:00+00:00,79.5785
1956-09-22 00:00:00+00:00,81.0185
1956-09-23 00:00:00+00:00,85.0685
1956-09-24 00:00:00+00:00,86.5085
